[System]
-- specify system name
Name: f21

[Parameter]
-- general syntax is parameter_name : value1, value2, ...
Data_length (int) : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 251, 252, 253, 254, 255
Reference_Type (int) : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 251, 252, 253, 254, 255
File_number (int) : 0, 1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 31, 32, 33, 63, 64, 65, 127, 128, 129, 255, 256, 257, 511, 512, 513, 1023, 1024, 1025, 2047, 2048, 2049, 4095, 4096, 4097, 8191, 8192, 8193, 9993, 9994, 9995, 9996, 9997, 9998, 9999, 10000, 10001, 10002, 10003, 10004, 16383, 16384, 16385, 32767, 32768, 32769, 65471, 65472, 65473, 65503, 65504, 65505, 65519, 65520, 65521, 65527, 65528, 65529, 65530, 65531, 65532, 65533, 65534, 65535
Record_number (int) : 0, 1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 31, 32, 33, 63, 64, 65, 127, 128, 129, 255, 256, 257, 511, 512, 513, 1023, 1024, 1025, 2047, 2048, 2049, 4095, 4096, 4097, 8191, 8192, 8193, 9993, 9994, 9995, 9996, 9997, 9998, 9999, 10000, 10001, 10002, 10003, 10004, 16383, 16384, 16385, 32767, 32768, 32769, 65471, 65472, 65473, 65503, 65504, 65505, 65519, 65520, 65521, 65527, 65528, 65529, 65530, 65531, 65532, 65533, 65534, 65535
Record_length (int) : 0, 1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 31, 32, 33, 63, 64, 65, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 255, 256, 257, 511, 512, 513, 1023, 1024, 1025, 2047, 2048, 2049, 4095, 4096, 4097, 8191, 8192, 8193, 16383, 16384, 16385, 32767, 32768, 32769, 65471, 65472, 65473, 65503, 65504, 65505, 65519, 65520, 65521, 65527, 65528, 65529, 65530, 65531, 65532, 65533, 65534, 65535
Record_data (int) : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 507, 508, 509, 510, 511, 512, 513, 514, 515, 516, 517, 1019, 1020, 1021, 1022, 1023, 1024, 1025, 1026, 1027, 1028, 1029, 1436, 1437, 1438, 1439, 1440, 1441, 1442, 1443, 1444, 1445, 1446, 1447, 1448, 1449, 1450, 1451, 1452, 1453, 1454, 1455, 1456, 1457, 1458, 1459, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050, 2051, 2052, 2053, 4091, 4092, 4093, 4094, 4095, 4096, 4097, 4098, 4099, 4100, 4101, 5000, 8187, 8188, 8189, 8190, 8191, 8192, 8193, 8194, 8195, 8196, 8197, 10000, 16379, 16380, 16381, 16382, 16383, 16384, 16385, 16386, 16387, 16388, 16389, 20000, 32763, 32764, 32765, 32766, 32767, 32768, 32769, 32770, 32771, 32772, 32773, 65533, 65534, 65535, 65536, 65537

[Relation]
-- this section is optional
-- general format Rx : (p1, p2, ..., pk, Strength)

[Constraint]
-- this section is also optional
Record_data!=2*Record_length
Record_data%2!=0

[Test Set]
-- set existing test set for extend mode. this is also optional
-- * represents don't-care value
Data_length,Reference_Type,File_number,Record_number,Record_length,Record_data
2,35,16383,8193,511,1457
59,123,16384,9993,512,1457
67,21,16385,9994,513,1457
68,254,32767,9995,1024,1457
0,128,32768,9996,2049,1457
19,8,32769,9997,16383,1457
253,127,65471,9998,32767,1457
19,31,65472,9999,32768,1457
31,8,65473,10000,32769,1457
61,21,65503,10001,2,1457
125,30,65504,10002,4095,1457
33,62,65505,10003,4096,1457
252,4,65519,10004,8191,1457
7,65,65520,16383,8192,1457
29,131,65521,16384,65530,1457
65,34,65527,16385,65532,1457
69,63,65528,32767,1023,1457
129,28,65529,32768,5,1457
27,63,65530,32769,117,1457
16,130,65531,65471,256,1457
28,11,65532,65472,65534,1457
36,131,65533,65473,65471,1457
60,13,65534,65503,122,1457
66,124,65535,65504,129,1457
131,16,0,65519,32769,1459
36,59,1,65520,65471,1459
10,124,2,65521,65472,1459
29,126,3,65527,65473,1459
16,13,4,65528,65505,1459
127,67,5,65529,65519,1459
20,2,7,65530,1,1459
65,3,8,65531,257,1459
33,19,9,65532,4097,1459
3,66,15,65533,65528,1459
15,251,16,65534,1023,1459
35,60,17,65535,1024,1459
31,0,31,0,65520,1459
62,34,32,1,5,1459
126,36,33,2,124,1459
9,133,63,3,8191,1459
63,6,64,4,65531,1459
128,123,65,5,8193,1459
6,1,127,7,31,1459
60,9,128,8,33,1459
30,35,129,9,16385,1459
18,125,255,15,16384,1459
12,127,256,16,65535,1459
14,130,257,17,4,1459
64,5,511,31,8,1459
28,20,512,32,513,1459
13,132,513,33,65503,1459
124,17,1023,63,2049,1459
254,10,1024,64,65504,1459
8,30,1025,65,256,1459
11,129,2047,127,65529,1459
123,12,2048,128,65530,1459
253,69,2049,129,9,1459
2,7,4095,255,65521,1459
4,14,4096,256,65533,1459
37,15,4097,257,65534,1459
59,8,8191,511,63,1459
255,31,8192,512,65,1459
1,33,8193,513,15,1459
7,18,9993,1023,7,1459
29,1,9994,1024,65527,1459
60,254,9995,1025,118,1459
133,27,9996,2047,121,1459
125,37,9997,2048,3,1459
19,11,9998,2049,9,1459
32,61,9999,4095,116,1459
132,32,10000,4096,120,1459
5,62,10001,4097,125,1459
17,4,10002,8191,123,1459
34,12,10003,8192,129,1459
10,29,10004,8193,126,1459
20,37,16383,9993,128,1459
68,67,16384,9994,122,1459
21,123,16385,9995,127,1459
131,252,32767,9996,511,1459
61,21,32768,9997,2047,1459
63,128,32769,9998,2048,1459
252,9,65471,9999,16383,1459
255,64,65472,10000,65532,1459
127,251,65473,10001,64,1459
3,63,65503,10002,1025,1459
14,68,65504,10003,16,1459
0,255,65505,10004,0,1459
2,1,65519,16383,119,1459
67,3,65520,16384,512,1459
129,36,65521,16385,8192,1459
69,253,65527,32767,8193,1459
130,27,65528,32768,32767,1459
36,20,65529,32769,2,1459
66,28,65530,65471,255,1459
27,65,65531,65472,4096,1459
69,66,65532,65473,32768,1459
254,128,65533,65503,17,1459
8,14,65534,65504,117,1459
133,35,65535,65505,8,1459
131,33,0,65520,17,2043
35,59,1,65521,31,2043
123,20,2,65527,128,2043
128,127,3,65528,65504,2043
66,255,4,65529,65529,2043
124,132,5,65530,256,2043
126,34,7,65531,512,2043
1,17,8,65532,4095,2043
11,129,9,65533,16383,2043
37,62,15,65534,65532,2043
64,130,16,65535,65473,2043
4,252,17,0,65528,2043
61,5,31,1,65530,2043
252,10,32,2,65519,2043
27,11,33,3,65520,2043
5,2,63,4,33,2043
36,37,64,5,1,2043
132,61,65,7,7,2043
253,28,127,8,120,2043
18,13,128,9,16384,2043
19,12,129,15,3,2043
127,15,255,16,65503,2043
59,0,256,17,65471,2043
60,126,257,31,16,2043
2,19,511,32,32,2043
30,133,512,33,65527,2043
129,14,513,63,65505,2043
15,16,1023,64,4097,2043
20,32,1024,65,123,2043
133,66,1025,127,16385,2043
254,29,2047,128,257,2043
255,6,2048,129,2,2043
17,253,2049,255,65534,2043
28,18,4095,256,4,2043
10,251,4096,257,8,2043
63,1,4097,511,15,2043
67,60,8191,512,63,2043
6,123,8192,513,0,2043
14,31,8193,1023,65,2043
62,131,9993,1024,116,2043
0,254,9994,1025,117,2043
3,133,9995,2047,126,2043
32,3,9996,2048,127,2043
16,124,9997,2049,1025,2043
21,125,9998,4095,2049,2043
29,10,9999,4096,32767,2043
62,0,10000,4097,32768,2043
123,9,10001,8191,5,2043
251,63,10002,8192,125,2043
7,128,10003,8193,32769,2043
12,21,10004,9993,255,2043
34,27,16383,9994,1023,2043
31,36,16384,9995,1024,2043
65,16,16385,9996,2048,2043
8,59,32767,9997,8191,2043
68,8,32768,9998,513,2043
125,67,32769,9999,511,2043
127,69,65471,10000,2047,2043
6,65,65472,10001,8192,2043
9,64,65473,10002,119,2043
13,2,65503,10003,121,2043
126,35,65504,10004,122,2043
130,125,65505,16383,124,2043
21,4,65519,16384,4096,2043
33,30,65520,16385,65472,2043
1,60,65521,32767,65521,2043
30,125,65527,32768,9,2043
28,29,65528,32769,118,2043
37,64,65529,65471,129,2043
60,129,65530,65472,16384,2043
65,130,65531,65473,8193,2043
4,27,65532,65503,65535,2043
11,7,65533,65504,64,2043
17,19,65534,65505,124,2043
59,59,65535,65519,65533,2043
32,5,0,65521,511,2045
35,6,1,65527,2049,2045
61,131,2,65528,4095,2045
64,14,3,65529,4097,2045
66,61,4,65530,64,2045
18,127,5,65531,65,2045
14,29,7,65532,257,2045
68,132,8,65533,65473,2045
126,32,9,65534,65529,2045
15,124,15,65535,7,2045
124,19,16,0,65531,2045
69,13,17,1,1,2045
125,28,31,2,1025,2045
128,252,32,3,65519,2045
1,33,33,4,65503,2045
7,7,63,5,65520,2045
5,20,64,7,32,2045
8,67,65,8,65532,2045
9,15,127,9,65535,2045
16,18,128,15,0,2045
17,35,129,16,33,2045
19,60,255,17,63,2045
63,62,256,31,3,2045
131,3,257,32,4,2045
10,16,511,33,512,2045
130,255,512,63,65504,2045
67,251,513,64,65521,2045
251,253,1023,65,5,2045
28,128,1024,127,4096,2045
34,129,1025,128,4097,2045
65,31,2047,129,8191,2045
133,123,2048,255,32768,2045
253,126,2049,256,65528,2045
0,17,4095,257,65527,2045
20,36,4096,511,65533,2045
59,66,4097,512,65534,2045
254,1,8191,513,2,2045
12,2,8192,1023,8,2045
127,4,8193,1024,9,2045
11,37,9993,1025,15,2045
13,130,9994,2047,16,2045
29,65,9995,2048,120,2045
30,68,9996,2049,122,2045
129,9,9997,4095,123,2045
27,254,9998,4096,125,2045
37,8,9999,4097,126,2045
6,10,10000,8191,128,2045
2,18,10001,8192,17,2045
132,125,10002,8193,116,2045
4,253,10003,9993,117,2045
21,30,10004,9994,1024,2045
123,11,16383,9995,2048,2045
255,0,16384,9996,8192,2045
33,32,16385,9997,8193,2045
62,133,32767,9998,2047,2045
36,251,32768,9999,16384,2045
30,27,32769,10000,513,2045
31,59,65471,10001,1023,2045
252,63,65472,10002,16383,2045
60,129,65473,10003,16385,2045
3,37,65503,10004,129,2045
61,17,65504,16383,255,2045
13,129,65505,16384,256,2045
15,61,65519,16385,32769,2045
29,64,65520,32767,65530,2045
32,69,65521,32768,119,2045
254,127,65527,32769,65471,2045
255,6,65528,65471,65505,2045
64,21,65529,65472,121,2045
253,34,65530,65473,32767,2045
0,15,65531,65503,65472,2045
18,126,65532,65504,31,2045
5,12,65533,65505,127,2045
35,33,65534,65519,256,2045
66,132,65535,65520,65528,2045
37,13,0,65527,65520,2047
63,36,1,65528,32,2047
7,60,2,65529,1024,2047
62,20,3,65530,1025,2047
69,12,4,65531,125,2047
126,16,5,65532,65473,2047
67,128,7,65533,65472,2047
68,5,8,65534,128,2047
131,28,9,65535,65505,2047
132,67,15,0,65534,2047
5,124,16,1,2048,2047
10,4,17,2,65530,2047
31,9,31,3,65531,2047
33,254,32,4,65532,2047
21,10,33,5,1,2047
59,14,63,7,2,2047
2,21,64,8,4095,2047
3,32,65,9,65504,2047
124,62,127,15,65533,2047
1,11,128,16,7,2047
128,30,129,17,16,2047
4,1,255,31,65503,2047
9,31,256,32,65519,2047
127,61,257,33,8,2047
16,2,511,63,15,2047
19,15,512,64,33,2047
64,19,513,65,63,2047
125,34,1023,127,8192,2047
18,66,1024,128,8193,2047
20,123,1025,129,65529,2047
29,131,2047,255,3,2047
12,251,2048,256,65535,2047
14,133,2049,257,32769,2047
36,252,4095,511,65528,2047
17,255,4096,512,5,2047
15,3,4097,513,4096,2047
133,29,8191,1023,16383,2047
27,132,8192,1024,257,2047
28,17,8193,1025,65521,2047
34,7,9993,2047,0,2047
123,127,9994,2048,9,2047
11,6,9995,2049,64,2047
66,18,9996,4095,65,2047
13,125,9997,4096,122,2047
61,32,9998,4097,4,2047
251,60,9999,8191,31,2047
6,68,10000,8192,117,2047
35,0,10001,8193,124,2047
37,126,10002,9993,127,2047
60,27,10003,9994,116,2047
255,69,10004,9995,511,2047
31,33,16383,9996,512,2047
32,130,16384,9997,513,2047
30,253,16385,9998,2049,2047
124,8,32767,9999,1023,2047
8,37,32768,10000,8191,2047
35,63,32769,10001,16385,2047
128,64,65471,10002,32768,2047
129,67,65472,10003,65527,2047
15,65,65473,10004,123,2047
254,68,65503,16383,2047,2047
29,5,65504,16384,16384,2047
253,16,65505,16385,120,2047
0,255,65519,32767,121,2047
37,35,65520,32768,118,2047
126,59,65521,32769,255,2047
3,128,65527,65471,4097,2047
4,67,65528,65472,32767,2047
20,129,65529,65473,7,2047
13,67,65530,65503,119,2047
27,127,65531,65504,65471,2047
252,20,65532,65505,126,2047
8,28,65533,65519,129,2047
130,4,65534,65520,17,2047
4,10,65535,65521,32,2047
11,62,0,65528,65503,2049
67,130,1,65529,65504,2049
68,4,2,65530,33,2049
131,15,3,65531,65531,2049
132,66,4,65532,1024,2049
2,124,5,65533,65521,2049
16,2,7,65534,65473,2049
65,14,8,65535,65519,2049
128,126,9,0,65527,2049
18,0,15,1,4095,2049
64,21,16,2,65520,2049
127,30,17,3,65530,2049
9,36,31,4,65529,2049
19,132,32,5,65534,2049
69,251,33,7,1,2049
1,5,63,8,4,2049
33,13,64,9,32767,2049
124,128,65,15,32768,2049
5,131,127,16,3,2049
10,3,128,17,9,2049
20,9,129,31,255,2049
6,29,255,32,256,2049
7,252,256,33,1023,2049
34,254,257,63,7,2049
126,28,511,64,8,2049
12,255,512,65,4097,2049
14,36,513,127,16384,2049
125,69,1023,128,65505,2049
29,123,1024,129,65519,2049
30,12,1025,255,65532,2049
63,17,2047,256,1,2049
59,34,2048,257,2,2049
17,6,2049,511,0,2049
133,1,4095,512,65533,2049
254,18,4096,513,65535,2049
19,59,4097,1023,16,2049
62,125,8191,1024,17,2049
130,19,8192,1025,124,2049
31,133,8193,2047,257,2049
123,7,9993,2048,511,2049
60,10,9994,2049,512,2049
0,31,9995,4095,4096,2049
21,60,9996,4096,8192,2049
28,65,9997,4097,64,2049
251,127,9998,8191,116,2049
252,31,9999,8192,120,2049
15,33,10000,8193,121,2049
133,16,10001,9993,122,2049
35,68,10002,9994,123,2049
36,14,10003,9995,126,2049
32,61,10004,9996,127,2049
59,64,16383,9997,65472,2049
3,63,16384,9998,32,2049
66,8,16385,9999,128,2049
123,29,32767,10000,2049,2049
255,253,32768,10001,1025,2049
129,27,32769,10002,2047,2049
131,17,65471,10003,117,2049
132,37,65472,10004,513,2049
251,67,65473,16383,16383,2049
8,32,65503,16384,16385,2049
27,34,65504,16385,65,2049
61,11,65505,32767,63,2049
253,35,65519,32768,2048,2049
63,28,65520,32769,8191,2049
125,20,65521,65471,65471,2049
129,21,65527,65472,125,2049
254,132,65528,65473,32769,2049
1,124,65529,65503,5,2049
9,133,65530,65504,118,2049
65,129,65531,65505,65473,2049
4,251,65532,65519,15,2049
10,12,65533,65520,33,2049
33,18,65534,65521,8193,2049
68,62,65535,65527,32768,2049
6,125,0,65529,65531,2051
21,61,1,65530,65521,2051
34,131,2,65531,65505,2051
68,254,3,65532,65528,2051
7,5,4,65533,65530,2051
17,32,5,65534,0,2051
67,69,7,65535,65527,2051
133,66,8,0,257,2051
16,123,9,1,31,2051
32,252,15,2,119,2051
62,19,16,3,65535,2051
125,253,17,4,65534,2051
33,3,31,5,8191,2051
126,33,32,7,2049,2051
31,1,33,8,4095,2051
132,16,63,9,32769,2051
255,126,64,15,65471,2051
14,4,65,16,65472,2051
36,12,127,17,32767,2051
59,130,128,31,2,2051
5,8,129,32,3,2051
28,2,255,33,65504,2051
69,7,256,63,65503,2051
131,29,257,64,9,2051
3,6,511,65,17,2051
61,13,512,127,65519,2051
1,15,513,128,1,2051
11,30,1023,129,16,2051
18,132,1024,255,32,2051
251,9,1025,256,33,2051
2,11,2047,257,63,2051
64,27,2048,511,64,2051
35,17,2049,512,120,2051
124,18,4095,513,121,2051
128,255,4096,1023,122,2051
27,10,4097,1024,65532,2051
12,20,8191,1025,65533,2051
127,36,8192,2047,5,2051
10,59,8193,2048,7,2051
20,60,9993,2049,15,2051
30,251,9994,4095,118,2051
65,252,9995,4096,128,2051
8,65,9996,4097,129,2051
63,254,9997,8191,124,2051
66,35,9998,8192,127,2051
130,127,9999,8193,125,2051
124,31,10000,9993,126,2051
252,133,10001,9994,256,2051
253,130,10002,9995,1023,2051
123,5,10003,9996,2048,2051
13,0,10004,9997,8,2051
254,21,16383,9998,123,2051
0,62,16384,9999,255,2051
15,14,16385,10000,1025,2051
60,34,32767,10001,2047,2051
4,37,32768,10002,4096,2051
9,63,32769,10003,8192,2051
12,64,65471,10004,8193,2051
18,128,65472,16383,16384,2051
19,9,65473,16384,4,2051
37,124,65503,16385,16383,2051
62,252,65504,32767,16385,2051
29,3,65505,32768,117,2051
4,36,65519,32769,511,2051
34,68,65520,65471,65473,2051
2,130,65521,65472,1024,2051
126,69,65527,65473,4097,2051
29,64,65528,65503,65520,2051
123,2,65529,65504,116,2051
6,28,65530,65505,32768,2051
15,129,65531,65519,65503,2051
127,33,65532,65520,123,2051
16,29,65533,65521,124,2051
17,37,65534,65527,512,2051
14,1,65535,65528,513,2051
30,15,0,65530,128,2053
11,30,1,65531,1023,2053
125,131,2,65532,32769,2053
67,63,3,65533,65529,2053
124,126,4,65534,2047,2053
130,253,5,65535,65504,2053
64,255,7,0,65531,2053
66,5,8,1,117,2053
68,3,9,2,4095,2053
5,34,15,3,65521,2053
32,7,16,4,65528,2053
36,6,17,5,65530,2053
59,11,31,7,65533,2053
3,4,32,8,0,2053
21,13,33,9,1,2053
63,68,63,15,31,2053
65,8,64,16,257,2053
126,12,65,17,511,2053
129,21,127,31,512,2053
14,33,128,32,16385,2053
61,123,129,33,65,2053
69,66,255,63,118,2053
133,31,256,64,119,2053
37,61,257,65,120,2053
255,125,511,127,121,2053
0,19,512,128,256,2053
6,133,513,129,8191,2053
19,251,1023,255,64,2053
2,32,1024,256,65503,2053
7,65,1025,257,65520,2053
128,127,2047,511,65532,2053
253,254,2048,512,2,2053
10,17,2049,513,3,2053
17,20,4095,1023,4,2053
18,0,4096,1024,5,2053
20,27,4097,1025,65535,2053
11,35,8191,2047,7,2053
28,62,8192,2048,8,2053
131,69,8193,2049,33,2053
16,132,9993,4095,122,2053
31,124,9994,4096,127,2053
127,1,9995,4097,129,2053
13,16,9996,8191,255,2053
254,2,9997,8192,513,2053
132,60,9998,8193,1024,2053
9,9,9999,9993,65505,2053
251,128,10000,9994,65519,2053
34,27,10001,9995,125,2053
35,132,10002,9996,126,2053
60,10,10003,9997,4096,2053
62,59,10004,9998,4097,2053
252,125,16383,9999,8193,2053
1,29,16384,10000,15,2053
8,36,16385,10001,17,2053
29,37,32767,10002,2048,2053
133,66,32768,10003,65472,2053
4,61,32769,10004,65473,2053
123,8,65471,16383,65527,2053
27,14,65472,16384,32,2053
132,28,65473,16385,16384,2053
12,1,65503,32767,2049,2053
33,18,65504,32768,1025,2053
62,131,65505,32769,65534,2053
253,126,65519,65471,16,2053
15,129,65520,65472,63,2053
18,252,65521,65473,8192,2053
67,123,65527,65503,32767,2053
68,64,65528,65504,9,2053
131,63,65529,65505,65471,2053
14,13,65530,65519,16383,2053
60,35,65531,65520,116,2053
34,59,65532,65521,124,2053
59,60,65533,65527,16383,2053
67,65,65534,65528,2049,2053
251,6,65535,65529,63,2053
252,66,0,65531,65529,4091
61,19,1,65532,32768,4091
255,14,2,65533,65528,4091
32,30,3,65534,129,4091
69,31,4,65535,255,4091
27,33,5,0,65504,4091
125,10,7,1,65520,4091
129,37,8,2,65521,4091
3,126,9,3,65531,4091
37,15,15,4,65535,4091
65,68,16,5,65533,4091
128,255,17,7,0,4091
5,7,31,8,122,4091
66,9,32,9,31,4091
67,21,33,15,32,4091
10,130,63,16,117,4091
8,131,64,17,118,4091
1,2,65,31,1025,4091
16,6,127,32,1,4091
131,11,128,33,2,4091
60,254,129,63,3,4091
254,0,255,64,4095,4091
0,13,256,65,8,4091
6,253,257,127,65,4091
7,4,511,128,16384,4091
12,5,512,129,65503,4091
36,12,513,255,17,4091
59,18,1023,256,119,4091
9,28,1024,257,120,4091
68,34,1025,511,1024,4091
35,32,2047,512,2047,4091
64,61,2048,513,33,4091
13,3,2049,1023,125,4091
28,62,4095,1024,4096,4091
126,69,4096,1025,8192,4091
130,20,4097,2047,8193,4091
14,251,8191,2048,65530,4091
30,29,8192,2049,7,4091
20,123,8193,4095,9,4091
17,133,9993,4096,15,4091
63,36,9994,4097,121,4091
64,17,9995,8191,257,4091
133,124,9996,8192,123,4091
11,129,9997,8193,128,4091
127,16,9998,9993,256,4091
2,67,9999,9994,511,4091
132,17,10000,9995,65473,4091
124,65,10001,9996,4,4091
251,1,10002,9997,126,4091
19,35,10003,9998,512,4091
18,127,10004,9999,513,4091
21,59,16383,10000,4097,4091
254,60,16384,10001,2048,4091
17,61,16385,10002,16385,4091
31,63,32767,10003,32767,4091
253,125,32768,10004,32769,4091
33,126,32769,16383,65471,4091
34,132,65471,16384,64,4091
62,252,65472,16385,1023,4091
123,15,65473,32767,65505,4091
5,16,65503,32768,65519,4091
9,27,65504,32769,257,4091
19,34,65505,65471,8191,4091
3,128,65519,65472,65527,4091
29,31,65520,65473,65532,4091
11,32,65521,65503,16,4091
15,62,65527,65504,65472,4091
28,64,65528,65505,5,4091
33,30,65529,65519,122,4091
62,124,65530,65520,124,4091
10,8,65531,65521,127,4091
18,21,65532,65527,4096,4091
35,68,65533,65528,65534,4091
4,69,65534,65529,255,4091
12,255,65535,65530,116,4091
69,6,0,65532,513,4093
15,7,1,65533,256,4093
27,20,2,65534,4097,4093
16,19,3,65535,8191,4093
21,254,4,0,32769,4093
130,3,5,1,65528,4093
131,11,7,2,65532,4093
0,253,8,3,65533,4093
7,0,9,4,65534,4093
63,30,15,5,65531,4093
251,131,16,7,119,4093
252,255,17,8,121,4093
128,10,31,9,4095,4093
132,67,32,15,2,4093
255,133,33,16,4,4093
60,12,63,17,5,4093
10,14,64,31,9,4093
3,130,65,32,17,4093
8,15,127,33,32,4093
13,5,128,63,65472,4093
20,127,129,64,65529,4093
30,16,255,65,65504,4093
64,66,256,127,15,4093
66,33,257,128,31,4093
5,9,511,129,117,4093
59,4,512,255,65471,4093
61,2,513,256,118,4093
6,123,1023,257,33,4093
65,129,1024,511,1,4093
124,7,1025,512,65521,4093
253,28,2047,513,65530,4093
9,64,2048,1023,65520,4093
129,21,2049,1024,65535,4093
19,251,4095,1025,0,4093
35,15,4096,2047,63,4093
36,65,4097,2048,116,4093
37,13,8191,2049,65,4093
67,34,8192,4095,125,4093
1,36,8193,4096,8192,4093
125,63,9993,4097,16384,4093
127,61,9994,8191,32767,4093
2,19,9995,8192,32768,4093
17,126,9996,8193,65473,4093
131,6,9997,9993,129,4093
31,17,9998,9994,16385,4093
28,13,9999,9995,257,4093
14,18,10000,9996,1023,4093
20,132,10001,9997,127,4093
11,124,10002,9998,1024,4093
126,125,10003,9999,7,4093
133,35,10004,10000,16,4093
18,60,16383,10001,126,4093
32,29,16384,10002,2047,4093
33,59,16385,10003,16383,4093
34,62,32767,10004,511,4093
68,36,32768,16383,512,4093
69,37,32769,16384,8193,4093
254,1,65471,16385,2049,4093
12,5,65472,32767,120,4093
20,27,65473,32768,123,4093
62,68,65503,32769,128,4093
64,21,65504,65471,2048,4093
123,59,65505,65472,65505,4093
1,8,65519,65473,3,4093
31,69,65520,65503,8,4093
124,128,65521,65504,65519,4093
252,252,65527,65505,64,4093
5,32,65528,65519,255,4093
37,31,65529,65520,1025,4093
60,35,65530,65521,65527,4093
4,133,65531,65527,65503,4093
36,2,65532,65528,129,4093
61,13,65533,65529,122,4093
132,127,65534,65530,4096,4093
16,67,65535,65531,65529,4093
128,130,0,65533,1025,4095
33,31,1,65534,65472,4095
7,2,2,65535,65527,4095
68,6,3,0,65533,4095
0,18,4,1,65,4095
2,34,5,2,65531,4095
6,125,7,3,65534,4095
8,251,8,4,65528,4095
65,254,9,5,0,4095
66,33,15,7,3,4095
69,253,16,8,65503,4095
251,1,17,9,65529,4095
255,61,31,15,65532,4095
63,131,32,16,123,4095
4,3,33,17,126,4095
21,133,63,31,16383,4095
27,10,64,32,32769,4095
30,14,65,33,31,4095
35,0,127,63,63,4095
125,5,128,64,64,4095
11,27,129,65,117,4095
130,19,255,127,9,4095
3,11,256,128,16,4095
13,28,257,129,16384,4095
29,15,511,255,119,4095
254,35,512,256,65505,4095
126,4,513,257,65504,4095
127,123,1023,511,65520,4095
19,12,1024,512,4095,4095
59,16,1025,513,7,4095
15,132,2047,1023,17,4095
1,66,2048,1024,2049,4095
19,30,2049,1025,4097,4095
20,37,4095,2047,1,4095
129,128,4096,2048,4,4095
32,129,4097,2049,33,4095
64,62,8191,4095,119,4095
61,67,8192,4096,127,4095
16,9,8193,4097,65535,4095
67,20,9993,8191,120,4095
10,64,9994,8192,257,4095
12,7,9995,8193,511,4095
28,20,9996,9993,513,4095
31,29,9997,9994,1023,4095
128,32,9998,9995,65471,4095
253,131,9999,9996,121,4095
5,252,10000,9997,128,4095
132,255,10001,9998,2048,4095
60,3,10002,9999,256,4095
9,13,10003,10000,512,4095
14,17,10004,10001,2047,4095
62,60,16383,10002,8191,4095
252,127,16384,10003,125,4095
131,60,16385,10004,1024,4095
133,63,32767,16383,8193,4095
17,65,32768,16384,16385,4095
34,68,32769,16385,32767,4095
124,36,65471,32767,116,4095
255,126,65472,32768,4095,4095
36,8,65473,32769,65521,4095
37,69,65503,65471,2,4095
63,131,65504,65472,5,4095
66,124,65505,65473,8,4095
123,9,65519,65503,118,4095
18,4,65520,65504,32768,4095
133,21,65521,65505,65473,4095
125,123,65527,65519,15,4095
0,28,65528,65520,8192,4095
28,11,65529,65521,65519,4095
30,59,65530,65527,65530,4095
68,66,65531,65528,124,4095
0,69,65532,65529,32,4095
67,125,65533,65530,255,4095
33,254,65534,65531,4096,4095
128,63,65535,65532,65505,4095
34,128,0,65534,65519,4097
7,255,1,65535,65532,4097
8,0,2,0,65535,4097
60,10,3,1,65521,4097
0,60,4,2,65528,4097
2,129,5,3,2048,4097
63,132,7,4,116,4097
62,254,8,5,127,4097
65,8,9,7,129,4097
69,16,15,8,513,4097
21,127,16,9,1023,4097
127,251,17,15,2049,4097
128,30,31,16,8193,4097
129,31,32,17,16383,4097
130,33,33,31,65471,4097
1,67,63,32,65473,4097
6,64,64,33,3,4097
13,6,65,63,4,4097
131,32,127,64,5,4097
27,35,128,65,65503,4097
33,14,129,127,65504,4097
15,68,255,128,65527,4097
3,253,256,129,65531,4097
32,7,257,255,31,4097
126,126,511,256,65529,4097
251,130,512,257,65530,4097
252,3,513,511,32,4097
68,4,1023,512,117,4097
66,5,1024,513,65,4097
10,28,1025,1023,4095,4097
11,12,2047,1024,65534,4097
30,19,2048,1025,1,4097
131,18,2049,2047,8,4097
253,13,4095,2048,15,4097
255,34,4096,2049,63,4097
